date,grid_id,LST_mean,LST_max
2023-06-02,8711,34.2,40.1
2023-06-02,8712,44.0,55.9
2023-06-02,8713,16.8,29.6
2023-06-02,8714,39.9,47.9
2023-06-02,8715,36.8,42.599999999999994
2023-06-02,8716,38.7,45.7
2023-06-02,8717,25.7,34.4
2023-06-02,8718,18.5,30.1
2023-06-02,8719,33.8,41.5
2023-06-02,8720,23.8,31.700000000000003
2023-06-02,8721,35.6,45.3
2023-06-02,8722,44.3,49.599999999999994
2023-06-02,8723,31.5,45.9
2023-06-02,8724,19.2,25.2
2023-06-02,8725,39.3,44.8
2023-06-02,8726,24.9,36.5
2023-06-02,8727,40.7,48.7
2023-06-02,8728,36.4,46.599999999999994
2023-06-02,8729,30.9,45.5
2023-06-02,8730,28.7,37.5
2023-06-02,8731,29.4,43.099999999999994
2023-06-02,8732,18.7,29.1
2023-06-02,8733,32.4,38.4
2023-06-02,8734,20.6,28.1
2023-06-02,8735,19.6,29.1
2023-06-02,8736,16.6,23.400000000000002
2023-06-02,8737,26.6,41.3
2023-06-02,8738,34.0,41.2
2023-06-02,8739,31.0,43.8
2023-06-02,8740,35.1,42.7
2023-06-02,8741,21.5,28.7
2023-06-02,8742,34.8,43.4
2023-06-02,8743,39.0,48.5
2023-06-02,8744,32.6,45.400000000000006
2023-06-02,8745,42.9,50.199999999999996
2023-06-02,8746,31.2,36.9
2023-06-02,8747,40.2,47.900000000000006
2023-06-02,8748,37.4,44.699999999999996
2023-06-02,8749,24.4,37.0
2023-06-02,8750,30.9,37.9
2023-06-02,8751,23.1,35.900000000000006
2023-06-02,8752,21.7,32.3
2023-06-02,8753,43.0,56.0
2023-06-02,8754,31.7,37.5
2023-06-02,8755,15.7,30.299999999999997
2023-06-02,8756,38.7,49.300000000000004
2023-06-02,8757,40.4,47.9
2023-06-02,8758,40.4,50.5
2023-06-02,8759,29.4,37.199999999999996
2023-06-02,8760,37.4,51.3
2023-06-02,8761,31.8,44.4
2023-06-02,8762,43.5,55.5
2023-06-02,8763,31.6,39.6
2023-06-02,8764,21.3,29.3
2023-06-02,8765,19.0,28.0
2023-06-02,8766,17.7,29.4
2023-06-02,8767,40.2,53.900000000000006
2023-06-02,8768,44.5,58.2
2023-06-02,8769,43.6,53.900000000000006
2023-06-02,8770,18.0,27.2
2023-06-02,8771,25.9,34.2
2023-06-02,8772,30.6,42.1
2023-06-02,8773,24.8,33.3
2023-06-02,8774,18.3,23.4
2023-06-02,8775,19.5,26.1
2023-06-02,8776,42.1,57.0
2023-06-02,8777,20.6,30.0
2023-06-02,8778,36.1,45.8
2023-06-02,8779,44.3,50.599999999999994
2023-06-02,8780,29.8,36.9
2023-06-02,8781,33.7,43.5
2023-06-02,8782,31.4,38.8
2023-06-02,8783,19.7,34.5
2023-06-02,8784,44.7,55.5
2023-06-02,8785,20.4,29.299999999999997
2023-06-02,8786,30.1,39.7
2023-06-02,8787,41.6,50.7
2023-06-02,8788,42.1,56.400000000000006
2023-06-02,8789,17.0,26.1
2023-06-02,8790,33.9,44.8
2023-06-02,8791,17.0,30.4
2023-06-02,8792,37.9,43.9
2023-06-02,8793,17.3,27.5
2023-06-02,8794,41.1,55.400000000000006
2023-06-02,8795,27.2,40.9
2023-06-02,8796,35.6,42.5
2023-06-02,8797,17.4,26.2
2023-06-02,8798,44.2,52.400000000000006
2023-06-02,8799,33.0,46.7
2023-06-02,8800,32.1,38.6
2023-06-02,8801,23.2,32.2
2023-06-02,8802,16.0,28.1
2023-06-02,8803,15.5,24.7
2023-06-02,8804,30.9,44.0
2023-06-02,8805,15.4,25.700000000000003
2023-06-02,8806,40.9,55.8
2023-06-02,8807,41.8,55.099999999999994
2023-06-02,8808,34.6,39.800000000000004
2023-06-02,8809,36.2,49.0
2023-06-02,8810,41.6,47.5
2023-06-02,8811,43.3,54.599999999999994
2023-06-02,8812,24.0,32.8
2023-06-02,8813,16.8,24.700000000000003
2023-06-02,8814,24.9,35.0
2023-06-02,8815,15.8,25.5
2023-06-02,8816,34.1,45.7
2023-06-02,8817,16.0,22.0
2023-06-02,8818,23.1,34.900000000000006
2023-06-02,8819,36.5,45.2
2023-06-02,8820,19.7,25.1
2023-06-02,8821,37.1,42.2
2023-06-02,8822,16.9,22.5
2023-06-02,8823,24.7,39.6
2023-06-02,8824,24.0,38.0
2023-06-02,8825,39.1,50.3
2023-06-02,8826,26.2,32.4
2023-06-02,8827,23.2,29.7
2023-06-02,8828,24.6,32.8
2023-06-02,8829,44.3,50.8
2023-06-02,8830,38.9,45.3
2023-06-02,8831,44.5,56.8
2023-06-02,8832,18.2,32.5
2023-06-02,8833,34.3,39.8
2023-06-02,8834,23.0,29.3
2023-06-02,8835,40.0,50.3
2023-06-02,8836,21.5,29.6
2023-06-02,8837,21.7,32.3
2023-06-02,8838,24.7,33.3
2023-06-02,8839,18.6,28.3
2023-06-02,8840,39.5,54.0
2023-06-02,8841,31.9,44.7
2023-06-02,8842,24.6,30.200000000000003
2023-06-02,8843,27.8,38.0
2023-06-02,8844,36.8,42.5
2023-06-02,8845,33.6,45.2
2023-06-02,8846,22.4,30.5
2023-06-02,8847,19.8,26.9
2023-06-02,8848,26.1,39.2
2023-06-02,8849,24.0,34.1
2023-06-02,8850,42.9,57.099999999999994
2023-06-02,8851,40.7,46.7
2023-06-02,8852,24.5,35.1
2023-06-02,8853,42.4,53.2
2023-06-02,8854,20.5,26.5
2023-06-02,8855,39.2,52.400000000000006
2023-06-02,8856,37.7,50.0
2023-06-02,8857,20.4,26.799999999999997
2023-06-02,8858,32.9,45.4
2023-06-02,8859,19.3,33.6
2023-06-02,8860,36.1,45.6
2023-06-02,8861,23.7,35.0
2023-06-02,8862,30.5,37.6
2023-06-02,8863,35.0,46.6
2023-06-02,8864,24.1,33.6
2023-06-02,8865,22.1,31.0
2023-06-02,8866,39.8,47.8
2023-06-02,8867,15.1,28.5
2023-06-02,8868,25.9,37.0
2023-06-02,8869,29.1,37.900000000000006
2023-06-02,8870,21.4,28.2
2023-06-02,8871,33.2,42.400000000000006
2023-06-02,8872,31.3,43.4
2023-06-02,8873,39.3,50.699999999999996
2023-06-02,8874,15.9,24.5
2023-06-02,8875,17.5,24.2
2023-06-02,8876,31.9,39.0
2023-06-02,8877,39.2,45.400000000000006
2023-06-02,8878,43.2,50.6
2023-06-02,8879,42.4,53.0
2023-06-02,8880,17.6,30.6
2023-06-02,8881,28.6,42.0
2023-06-02,8882,16.9,28.7
2023-06-02,8883,29.2,39.7
2023-06-02,8884,17.3,32.2
2023-06-02,8885,42.7,48.5
2023-06-02,8886,20.0,27.5
2023-06-02,8887,15.3,25.6
2023-06-02,8888,15.4,25.0
2023-06-02,8889,39.5,50.0
2023-06-02,8890,34.9,43.3
2023-06-02,8891,38.6,51.0
2023-06-02,8892,30.2,43.8
2023-06-02,8893,16.7,23.299999999999997
2023-06-02,8894,35.5,42.3
2023-06-02,8895,28.4,37.0
2023-06-02,8896,35.0,42.9
2023-06-02,8897,17.2,22.4
2023-06-02,8898,20.6,35.0
2023-06-02,8899,15.7,29.2
2023-06-02,8900,18.8,32.7
2023-06-02,8901,37.4,42.5
2023-06-02,8902,44.9,55.8
2023-06-02,8903,21.9,27.7
2023-06-02,8904,23.5,32.5
2023-06-02,8905,23.1,28.700000000000003
2023-06-02,8906,33.3,39.099999999999994
2023-06-02,8907,26.6,37.5
2023-06-02,8908,17.7,30.1
2023-06-02,8909,36.9,49.099999999999994
2023-06-02,8910,27.9,37.4
2023-06-02,8911,41.8,48.699999999999996
2023-06-02,8912,26.3,31.9
2023-06-02,8913,28.9,38.4
2023-06-02,8914,27.6,41.900000000000006
2023-06-02,8915,17.6,28.3
2023-06-02,8916,27.5,41.2
2023-06-02,8917,42.0,54.0
2023-06-02,8918,25.4,33.7
2023-06-02,8919,24.0,38.6
2023-06-02,8920,37.1,45.7
2023-06-02,8921,35.7,46.900000000000006
2023-06-02,8922,42.1,49.0
2023-06-02,8923,26.6,40.8
2023-06-02,8924,21.4,29.4
2023-06-02,8925,19.1,27.6
2023-06-02,8926,40.4,50.599999999999994
2023-06-02,8927,33.0,40.7
2023-06-02,8928,31.2,45.3
2023-06-02,8929,30.8,41.5
2023-06-02,8930,29.1,37.2
2023-06-02,8931,36.5,49.3
2023-06-02,8932,32.7,47.1
2023-06-02,8933,41.8,56.8
2023-06-02,8934,26.6,36.3
2023-06-02,8935,41.2,47.1
2023-06-02,8936,43.0,54.8
2023-06-02,8937,26.2,35.0
2023-06-02,8938,29.9,36.699999999999996
2023-06-02,8939,18.0,26.1
2023-06-02,8940,39.5,50.6
2023-06-02,8941,15.9,28.4
2023-06-02,8942,19.7,31.6
2023-06-02,8943,33.0,46.6
2023-06-02,8944,30.2,35.5
2023-06-02,8945,26.3,33.0
2023-06-02,8946,38.8,53.4
2023-06-02,8947,20.1,33.8
2023-06-02,8948,26.7,38.8
2023-06-02,8949,16.8,26.9
2023-06-02,8950,19.1,30.8
2023-06-02,8951,37.6,44.300000000000004
2023-06-02,8952,15.5,24.3
2023-06-02,8953,30.2,43.8
2023-06-02,8954,31.4,37.5
2023-06-02,8955,25.6,35.6
2023-06-02,8956,43.9,52.099999999999994
2023-06-02,8957,28.0,37.2
2023-06-02,8958,33.9,39.4
2023-06-02,8959,40.7,50.7
2023-06-02,8960,37.8,52.199999999999996
2023-06-02,8961,16.3,28.6
2023-06-02,8962,39.1,51.900000000000006
2023-06-02,8963,36.3,48.3
2023-06-02,8964,44.9,55.5
2023-06-02,8965,15.6,28.799999999999997
2023-06-02,8966,29.4,36.699999999999996
2023-06-02,8967,28.7,35.5
2023-06-02,8968,17.8,27.6
2023-06-02,8969,22.6,28.8
2023-06-02,8970,35.0,43.4
2023-06-02,8971,23.1,31.1
2023-06-02,8972,39.1,45.6
2023-06-02,8973,21.4,26.799999999999997
2023-06-02,8974,26.0,33.9
2023-06-02,8975,34.7,42.6
2023-06-02,8976,19.9,28.099999999999998
2023-06-02,8977,30.7,39.0
2023-06-02,8978,37.1,46.6
2023-06-02,8979,37.4,50.0
2023-06-02,8980,18.2,28.1
2023-06-02,8981,26.9,40.5
2023-06-02,8982,25.3,32.2
2023-06-02,8983,32.4,41.9
2023-06-02,8984,15.6,30.5
2023-06-02,8985,20.0,30.9
2023-06-02,8986,19.5,25.8
2023-06-02,8987,38.1,49.8
2023-06-02,8988,20.7,26.7
2023-06-02,8989,39.2,48.900000000000006
2023-06-02,8990,23.6,35.400000000000006
2023-06-02,8991,21.9,31.799999999999997
2023-06-02,8992,23.2,35.6
2023-06-02,8993,26.7,40.7
2023-06-02,8994,44.1,56.6
2023-06-02,8995,44.5,53.5
2023-06-02,8996,16.8,30.0
2023-06-02,8997,23.4,32.2
2023-06-02,8998,22.6,30.200000000000003
2023-06-02,8999,19.0,28.0
2023-06-02,9000,36.1,48.8
2023-06-02,9001,32.1,46.0
2023-06-02,9002,19.4,32.0
2023-06-02,9003,34.8,40.8
2023-06-02,9004,40.4,51.099999999999994
2023-06-02,9005,27.4,33.9
2023-06-02,9006,37.6,49.7
2023-06-02,9007,32.6,44.5
2023-06-02,9008,16.4,26.5
2023-06-02,9009,43.8,51.3
2023-06-02,9010,22.8,36.2
2023-06-02,9011,17.6,25.8
2023-06-02,9012,30.7,40.9
2023-06-02,9013,31.3,45.7
2023-06-02,9014,24.6,38.0
2023-06-02,9015,20.7,33.4
2023-06-02,9016,20.1,31.400000000000002
2023-06-02,9017,42.9,55.599999999999994
2023-06-02,9018,23.1,28.900000000000002
2023-06-02,9019,41.1,46.9
2023-06-02,9020,27.6,39.3
2023-06-02,9021,44.2,57.2
2023-06-02,9022,28.2,37.7
2023-06-02,9023,16.3,26.8
2023-06-02,9024,31.9,42.4
2023-06-02,9025,41.8,47.0
2023-06-02,9026,18.1,24.6
2023-06-02,9027,31.6,39.2
2023-06-02,9028,39.3,52.4
2023-06-02,9029,42.8,53.9
2023-06-02,9030,35.5,49.2
2023-06-02,9031,18.5,25.3
2023-06-02,9032,26.0,40.0
2023-06-02,9033,43.8,50.4
2023-06-02,9034,21.2,27.799999999999997
2023-06-02,9035,36.6,49.8
2023-06-02,9036,19.9,25.799999999999997
2023-06-02,9037,18.4,25.099999999999998
2023-06-02,9038,43.4,50.6
2023-06-02,9039,21.8,35.5
2023-06-02,9040,24.6,30.400000000000002
2023-06-02,9041,15.8,28.6
2023-06-02,9042,22.7,29.7
2023-06-02,9043,28.8,37.5
2023-06-02,9044,20.3,32.1
2023-06-02,9045,44.3,58.099999999999994
2023-06-02,9046,40.3,52.699999999999996
2023-06-02,9047,20.9,30.299999999999997
2023-06-02,9048,34.6,49.2
2023-06-02,9049,33.7,40.900000000000006
2023-06-02,9050,41.8,55.599999999999994
2023-06-02,9051,41.0,54.7
2023-06-02,9052,20.4,33.0
2023-06-02,9053,42.3,50.199999999999996
2023-06-02,9054,15.4,25.700000000000003
2023-06-02,9055,36.3,44.099999999999994
2023-06-02,9056,25.1,32.7
2023-06-02,9057,29.4,39.7
2023-06-02,9058,40.1,48.7
2023-06-02,9059,18.8,24.5
2023-06-02,9060,42.7,55.1
2023-06-02,9061,26.3,32.0
2023-06-02,9062,29.7,38.2
2023-06-02,9063,15.7,21.1
2023-06-02,9064,27.0,35.0
2023-06-02,9065,30.4,37.0
2023-06-02,9066,37.8,49.099999999999994
2023-06-02,9067,23.2,37.0
2023-06-02,9068,29.1,40.2
2023-06-02,9069,30.0,44.8
2023-06-02,9070,41.1,47.2
2023-06-02,9071,22.4,32.7
2023-06-02,9072,39.3,51.199999999999996
2023-06-02,9073,23.5,32.8
2023-06-02,9074,18.5,32.8
2023-06-02,9075,21.5,35.4
2023-06-02,9076,41.0,55.7
2023-06-02,9077,16.1,24.200000000000003
2023-06-02,9078,28.9,35.9
2023-06-02,9079,15.7,29.6
2023-06-02,9080,28.0,36.4
2023-06-02,9081,15.2,26.9
2023-06-02,9082,24.4,30.4
2023-06-02,9083,18.0,31.9
2023-06-02,9084,44.5,51.5
2023-06-02,9085,16.4,27.299999999999997
2023-06-02,9086,22.1,36.3
2023-06-02,9087,24.2,35.2
2023-06-02,9088,18.0,32.6
2023-06-02,9089,31.6,37.2
2023-06-02,9090,15.9,29.8
2023-06-02,9091,36.5,50.3
2023-06-02,9092,31.0,41.7
2023-06-02,9093,24.7,38.2
2023-06-02,9094,35.1,48.3
2023-06-02,9095,31.8,40.1
2023-06-02,9096,30.5,40.7
2023-06-02,9097,28.4,34.3
2023-06-02,9098,20.1,26.5
2023-06-02,9099,30.7,39.5
2023-06-02,9100,22.3,32.0
2023-06-02,9101,30.8,41.7
2023-06-02,9102,41.7,51.2
2023-06-02,9103,35.8,44.599999999999994
2023-06-02,9104,39.9,46.8
2023-06-02,9105,38.3,47.9
2023-06-02,9106,26.7,35.8
2023-06-02,9107,35.4,43.3
2023-06-02,9108,15.6,28.0
2023-06-02,9109,22.2,27.9
2023-06-02,9110,43.0,53.9
2023-06-02,9111,28.4,33.5
2023-06-02,9112,23.0,33.3
2023-06-02,9113,18.1,28.3
2023-06-02,9114,35.0,47.8
2023-06-02,9115,23.6,29.8
2023-06-02,9116,20.9,31.099999999999998
2023-06-02,9117,17.7,26.299999999999997
2023-06-02,9118,36.7,48.300000000000004
2023-06-02,9119,33.7,44.0
2023-06-02,9120,29.4,36.4
2023-06-02,9121,28.4,41.9
2023-06-02,9122,23.8,35.4
2023-06-02,9123,44.9,56.3
2023-06-02,9124,22.4,32.7
2023-06-02,9125,23.6,30.200000000000003
2023-06-02,9126,23.6,30.1
2023-06-02,9127,19.2,26.7
2023-06-02,9128,33.4,43.0
2023-06-02,9129,29.6,34.800000000000004
2023-06-02,9130,27.5,33.1
2023-06-02,9131,35.8,42.3
2023-06-02,9132,38.3,49.099999999999994
2023-06-02,9133,24.7,33.2
2023-06-02,9134,31.1,43.6
2023-06-02,9135,22.3,34.1
2023-06-02,9136,24.2,30.7
2023-06-02,9137,31.5,44.9
2023-06-02,9138,39.2,49.300000000000004
2023-06-02,9139,30.8,40.3
2023-06-02,9140,40.5,51.5
2023-06-02,9141,32.8,47.699999999999996
2023-06-02,9142,27.7,35.5
2023-06-02,9143,37.0,49.4
2023-06-02,9144,27.3,39.2
2023-06-02,9145,20.4,28.599999999999998
2023-06-02,9146,21.5,35.0
2023-06-02,9147,15.4,26.8
2023-06-02,9148,21.3,33.1
2023-06-02,9149,34.8,41.3
2023-06-02,9150,31.1,45.2
2023-06-02,9151,42.3,54.599999999999994
2023-06-02,9152,37.7,42.900000000000006
2023-06-02,9153,20.4,32.7
2023-06-02,9154,16.3,25.3
2023-06-02,9155,27.5,34.2
2023-06-02,9156,43.1,55.3
2023-06-02,9157,29.9,41.3
2023-06-02,9158,18.7,30.799999999999997
2023-06-02,9159,15.8,24.0
2023-06-02,9160,16.9,24.599999999999998
2023-06-02,9161,44.7,56.6
2023-06-02,9162,43.0,54.8
2023-06-02,9163,20.1,27.900000000000002
2023-06-02,9164,21.9,32.5
2023-06-02,9165,34.0,45.3
2023-06-02,9166,15.6,29.0
2023-06-02,9167,23.1,32.6
2023-06-02,9168,37.5,47.6
2023-06-02,9169,31.7,37.1
2023-06-02,9170,26.3,39.0
2023-06-02,9171,22.8,33.2
2023-06-02,9172,28.7,43.2
2023-06-02,9173,37.6,46.7
2023-06-02,9174,17.2,25.5
2023-06-02,9175,15.7,26.1
2023-06-02,9176,40.0,47.3
2023-06-02,9177,35.8,45.0
2023-06-02,9178,27.4,40.0
2023-06-02,9179,16.5,27.4
2023-06-02,9180,28.3,33.8
2023-06-02,9181,42.7,55.400000000000006
2023-06-02,9182,19.7,27.5
2023-06-02,9183,36.9,49.8
2023-06-02,9184,27.8,38.8
2023-06-02,9185,32.7,38.300000000000004
2023-06-02,9186,29.6,36.7
2023-06-02,9187,28.0,34.1
2023-06-02,9188,37.0,46.7
2023-06-02,9189,43.7,55.1
2023-06-02,9190,15.7,23.5
2023-06-02,9191,17.9,30.4
2023-06-02,9192,26.9,39.099999999999994
2023-06-02,9193,43.5,57.4
2023-06-02,9194,25.5,31.2
2023-06-02,9195,17.7,31.7
2023-06-02,9196,42.4,53.8
2023-06-02,9197,16.9,31.099999999999998
2023-06-02,9198,21.4,29.4
2023-06-02,9199,24.5,32.0
2023-06-02,9200,43.7,56.0
2023-06-02,9201,22.4,33.5
2023-06-02,9202,38.6,48.0
2023-06-02,9203,19.5,28.3
2023-06-02,9204,39.2,52.6
2023-06-02,9205,37.8,44.8
2023-06-02,9206,37.1,42.2
2023-06-02,9207,38.9,44.9
2023-06-02,9208,41.8,53.5
2023-06-02,9209,42.4,54.9
2023-06-02,9210,31.2,39.6
2023-06-02,9211,37.8,43.199999999999996
2023-06-02,9212,30.5,36.8
2023-06-02,9213,20.9,28.5
2023-06-02,9214,19.8,25.5
2023-06-02,9215,34.5,47.8
2023-06-02,9216,30.1,44.2
2023-06-02,9217,17.4,23.7
2023-06-02,9218,40.2,48.300000000000004
2023-06-02,9219,18.5,32.0
2023-06-02,9220,42.7,53.1
2023-06-02,9221,17.5,31.4
2023-06-02,9222,39.1,50.1
2023-06-02,9223,42.4,55.599999999999994
2023-06-02,9224,27.7,38.3
2023-06-02,9225,35.5,50.2
2023-06-02,9226,40.6,48.300000000000004
2023-06-02,9227,27.8,41.2
2023-06-02,9228,37.5,46.3
2023-06-02,9229,35.4,44.3
2023-06-02,9230,16.6,30.0
2023-06-02,9231,37.9,50.4
2023-06-02,9232,24.0,33.1
2023-06-02,9233,19.3,26.8
2023-06-02,9234,40.7,55.300000000000004
2023-06-02,9235,37.9,47.3
2023-06-02,9236,32.6,43.2
2023-06-02,9237,33.3,44.5
2023-06-02,9238,22.1,34.8
2023-06-02,9239,22.0,34.3
2023-06-02,9240,20.0,29.8
2023-06-02,9241,43.2,57.6
2023-06-02,9242,24.1,36.7
2023-06-02,9243,41.5,47.2
2023-06-02,9244,15.6,26.1
2023-06-02,9245,20.6,31.200000000000003
2023-06-02,9246,15.1,23.799999999999997
2023-06-02,9247,44.5,53.6
2023-06-02,9248,26.1,35.6
2023-06-02,9249,17.4,26.4
2023-06-02,9250,31.5,39.2
2023-06-02,9251,20.3,25.700000000000003
2023-06-02,9252,36.0,50.1
2023-06-02,9253,36.2,50.5
2023-06-02,9254,23.3,29.8
2023-06-02,9255,16.1,27.3
2023-06-02,9256,30.3,40.2
2023-06-02,9257,28.3,40.6
2023-06-02,9258,40.1,53.2
2023-06-02,9259,36.5,47.0
2023-06-02,9260,27.0,37.3
2023-06-02,9261,25.9,40.4
2023-06-02,9262,34.7,41.7
2023-06-02,9263,21.9,35.9
2023-06-02,9264,25.9,40.5
2023-06-02,9265,37.8,48.0
2023-06-02,9266,18.0,25.0
2023-06-02,9267,21.1,32.2
2023-06-02,9268,27.3,33.9
2023-06-02,9269,30.7,39.7
2023-06-02,9270,31.3,43.0
2023-06-02,9271,19.3,29.6
2023-06-02,9272,42.8,55.9
2023-06-02,9273,18.9,32.099999999999994
2023-06-02,9274,20.6,25.900000000000002
2023-06-02,9275,30.5,36.5
2023-06-02,9276,40.4,54.0
2023-06-02,9277,43.7,57.800000000000004
2023-06-02,9278,21.1,30.700000000000003
2023-06-02,9279,17.8,23.700000000000003
2023-06-02,9280,39.7,48.2
2023-06-02,9281,31.3,38.2
2023-06-02,9282,20.7,27.7
2023-06-02,9283,26.6,33.5
2023-06-02,9284,17.1,30.700000000000003
2023-06-02,9285,44.2,57.5
2023-06-02,9286,34.7,45.400000000000006
2023-06-02,9287,22.2,29.2
2023-06-02,9288,31.8,42.6
2023-06-02,9289,37.7,51.0
2023-06-02,9290,18.1,26.200000000000003
2023-06-02,9291,41.5,56.4
2023-06-02,9292,34.8,45.599999999999994
2023-06-02,9293,27.5,36.9
2023-06-02,9294,20.9,26.799999999999997
2023-06-02,9295,24.6,38.7
2023-06-02,9296,16.9,23.4
2023-06-02,9297,18.6,26.0
2023-06-02,9298,17.0,22.3
2023-06-02,9299,22.8,37.3
2023-06-02,9300,24.8,39.0
2023-06-02,9301,34.5,47.0
2023-06-02,9302,15.3,25.1
2023-06-02,9303,20.9,34.599999999999994
2023-06-02,9304,20.5,26.0
2023-06-02,9305,44.6,55.3
2023-06-02,9306,26.7,40.7
2023-06-02,9307,18.7,29.4
2023-06-02,9308,18.8,24.700000000000003
2023-06-02,9309,16.0,23.7
2023-06-02,9310,43.4,51.7
2023-06-02,9311,23.4,36.2
2023-06-02,9312,20.7,30.4
2023-06-02,9313,43.2,56.900000000000006
2023-06-02,9314,42.5,54.7
2023-06-02,9315,27.8,34.7
2023-06-02,9316,24.5,30.0
2023-06-02,9317,22.6,30.900000000000002
2023-06-02,9318,15.1,30.0
2023-06-02,9319,41.0,54.8
2023-06-02,9320,20.4,31.2
2023-06-02,9321,39.2,52.0
2023-06-02,9322,42.2,54.300000000000004
2023-06-02,9323,42.4,57.2
2023-06-02,9324,18.4,23.9
2023-06-02,9325,27.4,40.8
2023-06-02,9326,35.7,49.7
2023-06-02,9327,21.6,32.3
2023-06-02,9328,21.7,34.7
2023-06-02,9329,25.7,34.2
2023-06-02,9330,26.8,35.2
2023-06-02,9331,28.9,40.2
2023-06-02,9332,24.8,36.8
2023-06-02,9333,16.2,29.0
2023-06-02,9334,26.6,38.5
2023-06-02,9335,39.6,51.2
2023-06-02,9336,25.4,40.0
2023-06-02,9337,22.4,36.099999999999994
2023-06-02,9338,22.7,32.6
2023-06-02,9339,28.1,35.300000000000004
2023-06-02,9340,25.5,31.2
2023-06-02,9341,44.9,57.2
2023-06-02,9342,16.8,30.0
2023-06-02,9343,21.2,31.1
2023-06-02,9344,17.4,26.0
2023-06-02,9345,35.4,49.3
2023-06-02,9346,36.9,47.4
2023-06-02,9347,36.4,48.2
2023-06-02,9348,38.9,48.9
2023-06-02,9349,31.7,46.1
2023-06-02,9350,41.3,53.199999999999996
2023-06-02,9351,18.2,28.7
2023-06-02,9352,18.7,29.5
2023-06-02,9353,30.8,42.5
2023-06-02,9354,26.3,38.5
2023-06-02,9355,41.0,52.8
2023-06-02,9356,16.0,21.5
2023-06-02,9357,30.3,40.0
2023-06-02,9358,31.3,44.4
2023-06-02,9359,33.7,45.6
2023-06-02,9360,32.4,44.7
2023-06-02,9361,33.7,47.5
2023-06-02,9362,35.2,46.900000000000006
2023-06-02,9363,43.3,49.4
2023-06-02,9364,22.9,31.099999999999998
2023-06-02,9365,26.2,35.4
2023-06-02,9366,17.0,28.3
2023-06-02,9367,16.7,22.299999999999997
2023-06-02,9368,41.1,54.0
2023-06-02,9369,33.8,47.9
2023-06-02,9370,42.5,57.3
2023-06-02,9371,31.9,42.599999999999994
2023-06-02,9372,20.2,31.299999999999997
2023-06-02,9373,28.5,40.8
2023-06-02,9374,41.4,49.9
2023-06-02,9375,20.5,34.1
2023-06-02,9376,36.7,49.800000000000004
2023-06-02,9377,21.6,28.200000000000003
2023-06-02,9378,38.6,44.4
2023-06-02,9379,43.6,50.6
2023-06-02,9380,26.3,31.3
2023-06-02,9381,24.7,29.799999999999997
2023-06-02,9382,41.7,52.900000000000006
2023-06-02,9383,22.1,29.700000000000003
2023-06-02,9384,26.4,38.9
2023-06-02,9385,19.8,25.4
2023-06-02,9386,39.9,45.6
2023-06-02,9387,40.4,45.9
2023-06-02,9388,17.0,29.5
2023-06-02,9389,29.0,40.6
2023-06-02,9390,21.2,28.4
2023-06-02,9391,15.9,21.8
2023-06-02,9392,25.1,33.3
2023-06-02,9393,30.8,38.0
2023-06-02,9394,15.9,29.1
2023-06-02,9395,43.2,55.2
2023-06-02,9396,29.2,41.4
2023-06-02,9397,17.3,29.5
2023-06-02,9398,15.7,21.1
2023-06-02,9399,24.5,37.2
2023-06-02,9400,18.8,24.3
2023-06-02,9401,41.2,54.6
2023-06-02,9402,42.7,54.7
2023-06-02,9403,26.9,39.7
2023-06-02,9404,18.6,31.900000000000002
2023-06-02,9405,29.2,37.5
2023-06-02,9406,44.9,51.199999999999996
2023-06-02,9407,36.4,51.099999999999994
2023-06-02,9408,28.1,33.9
2023-06-02,9409,38.0,47.4
2023-06-02,9410,21.0,36.0
2023-06-02,9411,35.6,50.2
2023-06-02,9412,43.0,56.3
2023-06-02,9413,22.4,36.0
2023-06-02,9414,36.0,45.9
2023-06-02,9415,35.2,44.6
2023-06-02,9416,33.8,46.3
2023-06-02,9417,22.1,32.8
2023-06-02,9418,40.9,47.199999999999996
2023-06-02,9419,42.4,49.0
2023-06-02,9420,40.6,50.6
2023-06-02,9421,19.6,30.6
2023-06-02,9422,41.2,48.800000000000004
2023-06-02,9423,37.0,43.8
2023-06-02,9424,19.4,28.599999999999998
2023-06-02,9425,18.5,24.4
2023-06-02,9426,32.3,44.099999999999994
2023-06-02,9427,39.6,52.1
2023-06-02,9428,40.8,48.3
2023-06-02,9429,39.5,44.8
2023-06-02,9430,17.7,26.5
2023-06-02,9431,26.4,34.5
2023-06-02,9432,33.7,47.900000000000006
2023-06-02,9433,19.4,31.4
2023-06-02,9434,35.6,48.5
2023-06-02,9435,19.0,33.6
2023-06-02,9436,23.7,34.3
2023-06-02,9437,20.4,34.2
2023-06-02,9438,42.1,54.900000000000006
2023-06-02,9439,32.1,40.3
2023-06-02,9440,36.1,48.400000000000006
2023-06-02,9441,21.3,32.6
2023-06-02,9442,17.9,24.5
2023-06-02,9443,31.0,45.7
2023-06-02,9444,25.2,32.6
2023-06-02,9445,24.9,30.799999999999997
2023-06-02,9446,38.8,50.4
2023-06-02,9447,43.8,55.9
2023-06-02,9448,27.4,37.9
2023-06-02,9449,33.7,48.5
2023-06-02,9450,36.4,46.599999999999994
2023-06-02,9451,15.9,26.3
2023-06-02,9452,18.1,31.1
2023-06-02,9453,21.6,32.7
2023-06-02,9454,38.0,48.0
2023-06-02,9455,16.3,25.8
