date,grid_id,CMP_cloud_mean
2023-06-02,6483,0.759
2023-06-02,6484,0.388
2023-06-02,6485,0.496
2023-06-02,6486,0.874
2023-06-02,6487,0.711
2023-06-02,6488,0.618
2023-06-02,6489,0.785
2023-06-02,6490,0.192
2023-06-02,6491,0.567
2023-06-02,6492,0.022
2023-06-02,6493,0.908
2023-06-02,6494,0.947
2023-06-02,6495,0.499
2023-06-02,6496,0.59
2023-06-02,6497,0.06
2023-06-02,6498,0.635
2023-06-02,6499,0.12
2023-06-02,6500,0.703
2023-06-02,6501,0.921
2023-06-02,6502,0.151
2023-06-02,6503,0.65
2023-06-02,6504,0.013
2023-06-02,6505,0.562
2023-06-02,6506,0.09
2023-06-02,6507,0.924
2023-06-02,6508,0.547
2023-06-02,6509,0.46
2023-06-02,6510,0.023
2023-06-02,6511,0.035
2023-06-02,6512,0.325
2023-06-02,6513,0.932
2023-06-02,6514,0.454
2023-06-02,6515,0.768
2023-06-02,6516,0.287
2023-06-02,6517,0.579
2023-06-02,6518,0.166
2023-06-02,6519,0.698
2023-06-02,6520,0.565
2023-06-02,6521,0.705
2023-06-02,6522,0.314
2023-06-02,6523,0.787
2023-06-02,6524,0.917
2023-06-02,6525,0.374
2023-06-02,6526,0.048
2023-06-02,6527,0.836
2023-06-02,6528,0.124
2023-06-02,6529,0.766
2023-06-02,6530,0.77
2023-06-02,6531,0.044
2023-06-02,6532,0.333
2023-06-02,6533,0.887
2023-06-02,6534,0.566
2023-06-02,6535,0.735
2023-06-02,6536,0.828
2023-06-02,6537,0.911
2023-06-02,6538,0.659
2023-06-02,6539,0.054
2023-06-02,6540,0.624
2023-06-02,6541,0.294
2023-06-02,6542,0.089
2023-06-02,6543,0.509
2023-06-02,6544,0.196
2023-06-02,6545,0.347
2023-06-02,6546,0.85
2023-06-02,6547,0.191
2023-06-02,6548,0.629
2023-06-02,6549,0.799
2023-06-02,6550,0.611
2023-06-02,6551,0.213
2023-06-02,6552,0.667
2023-06-02,6553,0.099
2023-06-02,6554,0.178
2023-06-02,6555,0.271
2023-06-02,6556,0.512
2023-06-02,6557,0.432
2023-06-02,6558,0.077
2023-06-02,6559,0.397
2023-06-02,6560,0.222
2023-06-02,6561,0.207
2023-06-02,6562,0.293
2023-06-02,6563,0.814
2023-06-02,6564,0.936
2023-06-02,6565,0.234
2023-06-02,6566,0.997
2023-06-02,6567,0.025
2023-06-02,6568,0.562
2023-06-02,6569,0.47
2023-06-02,6570,0.516
2023-06-02,6571,0.457
2023-06-02,6572,0.48
2023-06-02,6573,0.966
2023-06-02,6574,0.251
2023-06-02,6575,0.118
2023-06-02,6576,0.634
2023-06-02,6577,0.558
2023-06-02,6578,0.226
2023-06-02,6579,0.722
2023-06-02,6580,0.617
2023-06-02,6581,0.329
2023-06-02,6582,0.45
2023-06-02,6583,0.311
2023-06-02,6584,0.555
2023-06-02,6585,0.748
2023-06-02,6586,0.804
2023-06-02,6587,0.494
2023-06-02,6588,0.543
2023-06-02,6589,0.016
2023-06-02,6590,0.064
2023-06-02,6591,0.438
2023-06-02,6592,0.426
2023-06-02,6593,0.305
2023-06-02,6594,0.969
2023-06-02,6595,0.998
2023-06-02,6596,0.855
2023-06-02,6597,0.622
2023-06-02,6598,0.856
2023-06-02,6599,0.547
2023-06-02,6600,0.806
2023-06-02,6601,0.295
2023-06-02,6602,0.324
2023-06-02,6603,0.18
2023-06-02,6604,0.0
2023-06-02,6605,0.076
2023-06-02,6606,0.043
2023-06-02,6607,0.68
2023-06-02,6608,0.272
2023-06-02,6609,0.111
2023-06-02,6610,0.628
2023-06-02,6611,0.491
2023-06-02,6612,0.929
2023-06-02,6613,0.374
2023-06-02,6614,0.973
2023-06-02,6615,0.701
2023-06-02,6616,0.462
2023-06-02,6617,0.423
2023-06-02,6618,0.491
2023-06-02,6619,0.616
2023-06-02,6620,0.487
2023-06-02,6621,0.543
2023-06-02,6622,0.143
2023-06-02,6623,0.786
2023-06-02,6624,0.473
2023-06-02,6625,0.947
2023-06-02,6626,0.514
2023-06-02,6627,0.744
2023-06-02,6628,0.508
2023-06-02,6629,0.946
2023-06-02,6630,0.013
2023-06-02,6631,0.129
2023-06-02,6632,0.599
2023-06-02,6633,0.339
2023-06-02,6634,0.542
2023-06-02,6635,0.167
2023-06-02,6636,0.384
2023-06-02,6637,0.527
2023-06-02,6638,0.248
2023-06-02,6639,0.727
2023-06-02,6640,0.271
2023-06-02,6641,0.927
2023-06-02,6642,0.22
2023-06-02,6643,0.416
2023-06-02,6644,0.151
2023-06-02,6645,0.017
2023-06-02,6646,0.024
2023-06-02,6647,0.12
2023-06-02,6648,0.916
2023-06-02,6649,0.124
2023-06-02,6650,0.904
2023-06-02,6651,0.617
2023-06-02,6652,0.749
2023-06-02,6653,0.832
2023-06-02,6654,0.371
2023-06-02,6655,0.414
2023-06-02,6656,0.495
2023-06-02,6657,0.851
2023-06-02,6658,0.749
2023-06-02,6659,0.917
2023-06-02,6660,0.268
2023-06-02,6661,0.155
2023-06-02,6662,0.331
2023-06-02,6663,0.499
2023-06-02,6664,0.313
2023-06-02,6665,0.205
2023-06-02,6666,0.353
2023-06-02,6667,0.159
2023-06-02,6668,0.155
2023-06-02,6669,0.043
2023-06-02,6670,0.346
2023-06-02,6671,0.503
2023-06-02,6672,0.217
2023-06-02,6673,0.32
2023-06-02,6674,0.735
2023-06-02,6675,0.754
2023-06-02,6676,0.999
2023-06-02,6677,0.36
2023-06-02,6678,0.432
2023-06-02,6679,0.308
2023-06-02,6680,0.86
2023-06-02,6681,0.79
2023-06-02,6682,0.142
2023-06-02,6683,0.964
2023-06-02,6684,0.142
2023-06-02,6685,0.68
2023-06-02,6686,0.185
2023-06-02,6687,0.711
2023-06-02,6688,0.298
2023-06-02,6689,0.781
2023-06-02,6690,0.715
2023-06-02,6691,0.751
2023-06-02,6692,0.05
2023-06-02,6693,0.696
2023-06-02,6694,0.189
2023-06-02,6695,0.103
2023-06-02,6696,0.061
2023-06-02,6697,0.659
2023-06-02,6698,0.512
2023-06-02,6699,0.399
2023-06-02,6700,0.558
2023-06-02,6701,0.755
2023-06-02,6702,0.082
2023-06-02,6703,0.523
2023-06-02,6704,0.594
2023-06-02,6705,0.176
2023-06-02,6706,0.609
2023-06-02,6707,0.541
2023-06-02,6708,0.136
2023-06-02,6709,0.47
2023-06-02,6710,0.661
2023-06-02,6711,0.491
2023-06-02,6712,0.588
2023-06-02,6713,0.079
2023-06-02,6714,0.375
2023-06-02,6715,0.713
2023-06-02,6716,0.858
2023-06-02,6717,0.323
2023-06-02,6718,0.46
2023-06-02,6719,0.586
2023-06-02,6720,0.742
2023-06-02,6721,0.905
2023-06-02,6722,0.385
2023-06-02,6723,0.728
2023-06-02,6724,0.455
2023-06-02,6725,0.875
2023-06-02,6726,0.35
2023-06-02,6727,0.518
2023-06-02,6728,0.783
2023-06-02,6729,0.847
2023-06-02,6730,0.816
2023-06-02,6731,0.828
2023-06-02,6732,0.678
2023-06-02,6733,0.815
2023-06-02,6734,0.502
2023-06-02,6735,0.903
2023-06-02,6736,0.876
2023-06-02,6737,0.464
2023-06-02,6738,0.317
2023-06-02,6739,0.704
2023-06-02,6740,0.981
2023-06-02,6741,0.988
2023-06-02,6742,0.079
2023-06-02,6743,0.103
2023-06-02,6744,0.564
2023-06-02,6745,0.94
2023-06-02,6746,0.843
2023-06-02,6747,0.087
2023-06-02,6748,0.961
2023-06-02,6749,0.921
2023-06-02,6750,0.987
2023-06-02,6751,0.127
2023-06-02,6752,0.739
2023-06-02,6753,0.909
2023-06-02,6754,0.432
2023-06-02,6755,0.959
2023-06-02,6756,0.336
2023-06-02,6757,0.516
2023-06-02,6758,0.903
2023-06-02,6759,0.451
2023-06-02,6760,0.856
2023-06-02,6761,0.997
2023-06-02,6762,0.481
2023-06-02,6763,0.838
2023-06-02,6764,0.727
2023-06-02,6765,0.026
2023-06-02,6766,0.633
2023-06-02,6767,0.943
2023-06-02,6768,0.421
2023-06-02,6769,0.791
2023-06-02,6770,0.225
2023-06-02,6771,0.63
2023-06-02,6772,0.822
2023-06-02,6773,0.744
2023-06-02,6774,0.005
2023-06-02,6775,0.044
2023-06-02,6776,0.54
2023-06-02,6777,0.277
2023-06-02,6778,0.654
2023-06-02,6779,0.403
2023-06-02,6780,0.64
2023-06-02,6781,0.97
2023-06-02,6782,0.97
2023-06-02,6783,0.216
2023-06-02,6784,0.459
2023-06-02,6785,0.323
2023-06-02,6786,0.202
2023-06-02,6787,0.606
2023-06-02,6788,0.222
2023-06-02,6789,0.886
2023-06-02,6790,0.439
2023-06-02,6791,0.728
2023-06-02,6792,0.457
2023-06-02,6793,0.096
2023-06-02,6794,0.769
2023-06-02,6795,0.87
2023-06-02,6796,0.793
2023-06-02,6797,0.739
2023-06-02,6798,0.826
2023-06-02,6799,0.265
2023-06-02,6800,0.039
2023-06-02,6801,0.061
2023-06-02,6802,0.322
2023-06-02,6803,0.37
2023-06-02,6804,0.059
2023-06-02,6805,0.047
2023-06-02,6806,0.437
2023-06-02,6807,0.35
2023-06-02,6808,0.711
2023-06-02,6809,0.467
2023-06-02,6810,0.234
2023-06-02,6811,0.608
2023-06-02,6812,0.848
2023-06-02,6813,0.798
2023-06-02,6814,0.452
2023-06-02,6815,0.365
2023-06-02,6816,0.82
2023-06-02,6817,0.917
2023-06-02,6818,0.553
2023-06-02,6819,0.956
2023-06-02,6820,0.739
2023-06-02,6821,0.855
2023-06-02,6822,0.623
2023-06-02,6823,0.073
2023-06-02,6824,0.625
2023-06-02,6825,0.439
2023-06-02,6826,0.359
2023-06-02,6827,0.066
2023-06-02,6828,0.743
2023-06-02,6829,0.383
2023-06-02,6830,0.734
2023-06-02,6831,0.965
2023-06-02,6832,0.642
2023-06-02,6833,0.142
2023-06-02,6834,0.667
2023-06-02,6835,0.635
2023-06-02,6836,0.037
2023-06-02,6837,0.578
2023-06-02,6838,0.813
2023-06-02,6839,0.779
2023-06-02,6840,0.791
2023-06-02,6841,0.497
2023-06-02,6842,0.333
2023-06-02,6843,0.661
2023-06-02,6844,0.902
2023-06-02,6845,0.583
2023-06-02,6846,0.835
2023-06-02,6847,0.134
2023-06-02,6848,0.243
2023-06-02,6849,0.292
2023-06-02,6850,0.369
2023-06-02,6851,0.778
2023-06-02,6852,0.842
2023-06-02,6853,0.713
2023-06-02,6854,0.56
2023-06-02,6855,0.426
2023-06-02,6856,0.977
2023-06-02,6857,0.282
2023-06-02,6858,0.048
2023-06-02,6859,0.882
2023-06-02,6860,0.191
2023-06-02,6861,0.559
2023-06-02,6862,0.45
2023-06-02,6863,0.889
2023-06-02,6864,0.194
2023-06-02,6865,0.134
2023-06-02,6866,0.797
2023-06-02,6867,0.961
2023-06-02,6868,0.822
2023-06-02,6869,0.029
2023-06-02,6870,0.434
2023-06-02,6871,0.658
2023-06-02,6872,0.222
2023-06-02,6873,0.101
2023-06-02,6874,0.887
2023-06-02,6875,0.998
2023-06-02,6876,0.225
2023-06-02,6877,0.347
2023-06-02,6878,0.908
2023-06-02,6879,0.155
2023-06-02,6880,0.043
2023-06-02,6881,0.843
2023-06-02,6882,0.768
2023-06-02,6883,0.906
2023-06-02,6884,0.802
2023-06-02,6885,0.708
2023-06-02,6886,0.444
2023-06-02,6887,0.165
2023-06-02,6888,0.89
2023-06-02,6889,0.004
2023-06-02,6890,0.67
2023-06-02,6891,0.786
2023-06-02,6892,0.625
2023-06-02,6893,0.11
2023-06-02,6894,0.365
2023-06-02,6895,0.794
2023-06-02,6896,0.588
2023-06-02,6897,0.55
2023-06-02,6898,0.165
2023-06-02,6899,0.903
2023-06-02,6900,0.856
2023-06-02,6901,0.001
2023-06-02,6902,0.363
2023-06-02,6903,0.324
2023-06-02,6904,0.935
2023-06-02,6905,0.069
2023-06-02,6906,0.463
2023-06-02,6907,0.533
2023-06-02,6908,0.875
2023-06-02,6909,0.937
2023-06-02,6910,0.738
2023-06-02,6911,0.489
2023-06-02,6912,0.693
2023-06-02,6913,0.502
2023-06-02,6914,0.997
2023-06-02,6915,0.246
2023-06-02,6916,0.719
2023-06-02,6917,0.368
2023-06-02,6918,0.404
2023-06-02,6919,0.636
2023-06-02,6920,0.976
2023-06-02,6921,0.74
2023-06-02,6922,0.721
2023-06-02,6923,0.417
2023-06-02,6924,0.213
2023-06-02,6925,0.369
2023-06-02,6926,0.721
2023-06-02,6927,0.667
2023-06-02,6928,0.825
2023-06-02,6929,0.72
2023-06-02,6930,0.692
2023-06-02,6931,0.732
2023-06-02,6932,0.924
2023-06-02,6933,0.159
2023-06-02,6934,0.151
2023-06-02,6935,0.988
2023-06-02,6936,0.96
2023-06-02,6937,0.847
2023-06-02,6938,0.685
2023-06-02,6939,0.362
2023-06-02,6940,0.501
2023-06-02,6941,0.051
2023-06-02,6942,0.717
2023-06-02,6943,0.571
2023-06-02,6944,0.813
2023-06-02,6945,0.825
2023-06-02,6946,0.727
2023-06-02,6947,0.275
2023-06-02,6948,0.264
2023-06-02,6949,0.706
2023-06-02,6950,0.931
2023-06-02,6951,0.368
2023-06-02,6952,0.469
2023-06-02,6953,0.45
2023-06-02,6954,0.878
2023-06-02,6955,0.974
2023-06-02,6956,0.619
2023-06-02,6957,0.889
2023-06-02,6958,0.616
2023-06-02,6959,0.521
2023-06-02,6960,0.006
2023-06-02,6961,0.137
2023-06-02,6962,0.38
2023-06-02,6963,0.716
2023-06-02,6964,0.164
2023-06-02,6965,0.825
2023-06-02,6966,0.056
2023-06-02,6967,0.449
2023-06-02,6968,0.247
2023-06-02,6969,0.386
2023-06-02,6970,0.204
2023-06-02,6971,0.064
2023-06-02,6972,0.722
2023-06-02,6973,0.712
2023-06-02,6974,0.064
2023-06-02,6975,0.829
2023-06-02,6976,0.801
2023-06-02,6977,0.814
2023-06-02,6978,0.184
2023-06-02,6979,0.195
2023-06-02,6980,0.377
2023-06-02,6981,0.805
2023-06-02,6982,0.743
2023-06-02,6983,0.798
2023-06-02,6984,0.217
2023-06-02,6985,0.231
2023-06-02,6986,0.489
2023-06-02,6987,0.421
2023-06-02,6988,0.027
2023-06-02,6989,0.56
2023-06-02,6990,0.803
2023-06-02,6991,0.875
2023-06-02,6992,0.253
2023-06-02,6993,0.332
2023-06-02,6994,0.993
2023-06-02,6995,0.518
2023-06-02,6996,0.768
2023-06-02,6997,0.198
2023-06-02,6998,0.141
2023-06-02,6999,0.837
2023-06-02,7000,0.668
2023-06-02,7001,0.662
2023-06-02,7002,0.502
2023-06-02,7003,0.094
2023-06-02,7004,0.453
2023-06-02,7005,0.864
2023-06-02,7006,0.716
2023-06-02,7007,0.465
2023-06-02,7008,0.503
2023-06-02,7009,0.961
2023-06-02,7010,0.231
2023-06-02,7011,0.08
2023-06-02,7012,0.072
2023-06-02,7013,0.784
2023-06-02,7014,0.363
2023-06-02,7015,0.281
2023-06-02,7016,0.356
2023-06-02,7017,0.564
2023-06-02,7018,0.881
2023-06-02,7019,0.212
2023-06-02,7020,0.787
2023-06-02,7021,0.317
2023-06-02,7022,0.281
2023-06-02,7023,0.276
2023-06-02,7024,0.416
2023-06-02,7025,0.769
2023-06-02,7026,0.363
2023-06-02,7027,0.619
2023-06-02,7028,0.341
2023-06-02,7029,0.639
2023-06-02,7030,0.349
2023-06-02,7031,0.939
2023-06-02,7032,0.375
2023-06-02,7033,0.595
2023-06-02,7034,0.214
2023-06-02,7035,0.16
2023-06-02,7036,0.511
2023-06-02,7037,0.074
2023-06-02,7038,0.235
2023-06-02,7039,0.113
2023-06-02,7040,0.599
2023-06-02,7041,0.723
2023-06-02,7042,0.524
2023-06-02,7043,0.544
2023-06-02,7044,0.784
2023-06-02,7045,0.106
2023-06-02,7046,0.926
2023-06-02,7047,0.318
2023-06-02,7048,0.768
2023-06-02,7049,0.236
2023-06-02,7050,0.787
2023-06-02,7051,0.854
2023-06-02,7052,0.679
2023-06-02,7053,0.581
2023-06-02,7054,0.969
2023-06-02,7055,0.558
2023-06-02,7056,0.802
2023-06-02,7057,0.335
2023-06-02,7058,0.532
2023-06-02,7059,0.059
2023-06-02,7060,0.681
2023-06-02,7061,0.648
2023-06-02,7062,0.654
2023-06-02,7063,0.431
2023-06-02,7064,0.849
2023-06-02,7065,0.199
2023-06-02,7066,0.397
2023-06-02,7067,0.838
2023-06-02,7068,0.941
2023-06-02,7069,0.378
2023-06-02,7070,0.891
2023-06-02,7071,0.667
2023-06-02,7072,0.644
2023-06-02,7073,0.4
2023-06-02,7074,0.305
2023-06-02,7075,0.797
2023-06-02,7076,0.919
2023-06-02,7077,0.907
2023-06-02,7078,0.162
2023-06-02,7079,0.02
2023-06-02,7080,0.058
2023-06-02,7081,0.4
2023-06-02,7082,0.342
2023-06-02,7083,0.847
2023-06-02,7084,0.425
2023-06-02,7085,0.428
2023-06-02,7086,0.589
2023-06-02,7087,0.683
2023-06-02,7088,0.97
2023-06-02,7089,0.994
2023-06-02,7090,0.611
2023-06-02,7091,0.645
2023-06-02,7092,0.764
2023-06-02,7093,0.429
2023-06-02,7094,0.79
2023-06-02,7095,0.376
2023-06-02,7096,0.491
2023-06-02,7097,0.072
2023-06-02,7098,0.396
2023-06-02,7099,0.518
2023-06-02,7100,0.135
2023-06-02,7101,0.795
2023-06-02,7102,0.772
2023-06-02,7103,0.792
2023-06-02,7104,0.587
2023-06-02,7105,0.004
2023-06-02,7106,0.767
2023-06-02,7107,0.165
2023-06-02,7108,0.626
2023-06-02,7109,0.136
2023-06-02,7110,0.576
2023-06-02,7111,0.712
2023-06-02,7112,0.893
2023-06-02,7113,0.545
2023-06-02,7114,0.338
2023-06-02,7115,0.953
2023-06-02,7116,0.911
2023-06-02,7117,0.697
2023-06-02,7118,0.609
2023-06-02,7119,0.402
2023-06-02,7120,0.435
2023-06-02,7121,0.846
2023-06-02,7122,0.119
2023-06-02,7123,0.257
2023-06-02,7124,0.32
2023-06-02,7125,0.024
2023-06-02,7126,0.42
2023-06-02,7127,0.237
2023-06-02,7128,0.742
2023-06-02,7129,0.552
2023-06-02,7130,0.015
2023-06-02,7131,0.554
2023-06-02,7132,0.224
2023-06-02,7133,0.449
2023-06-02,7134,0.608
2023-06-02,7135,0.932
2023-06-02,7136,0.612
2023-06-02,7137,0.211
2023-06-02,7138,0.333
2023-06-02,7139,0.16
2023-06-02,7140,0.077
2023-06-02,7141,0.791
2023-06-02,7142,0.431
2023-06-02,7143,0.2
2023-06-02,7144,0.217
2023-06-02,7145,0.386
2023-06-02,7146,0.186
2023-06-02,7147,0.25
2023-06-02,7148,0.088
2023-06-02,7149,0.238
2023-06-02,7150,0.369
2023-06-02,7151,0.002
2023-06-02,7152,0.072
2023-06-02,7153,0.344
2023-06-02,7154,0.284
2023-06-02,7155,0.288
2023-06-02,7156,0.385
2023-06-02,7157,0.732
2023-06-02,7158,0.196
2023-06-02,7159,0.976
2023-06-02,7160,0.147
2023-06-02,7161,0.017
2023-06-02,7162,0.977
2023-06-02,7163,0.941
2023-06-02,7164,0.249
2023-06-02,7165,0.681
2023-06-02,7166,0.261
2023-06-02,7167,0.956
2023-06-02,7168,0.109
2023-06-02,7169,0.152
2023-06-02,7170,0.81
2023-06-02,7171,0.719
2023-06-02,7172,0.874
2023-06-02,7173,0.551
2023-06-02,7174,0.729
2023-06-02,7175,0.366
2023-06-02,7176,0.59
2023-06-02,7177,0.666
2023-06-02,7178,0.314
2023-06-02,7179,0.449
2023-06-02,7180,0.774
2023-06-02,7181,0.261
2023-06-02,7182,0.657
2023-06-02,7183,0.094
2023-06-02,7184,0.036
2023-06-02,7185,0.158
2023-06-02,7186,0.85
2023-06-02,7187,0.804
2023-06-02,7188,0.163
2023-06-02,7189,0.06
2023-06-02,7190,0.601
2023-06-02,7191,0.124
2023-06-02,7192,0.615
2023-06-02,7193,0.339
2023-06-02,7194,0.68
2023-06-02,7195,0.707
2023-06-02,7196,0.817
2023-06-02,7197,0.583
2023-06-02,7198,0.853
2023-06-02,7199,0.313
2023-06-02,7200,0.712
2023-06-02,7201,0.866
2023-06-02,7202,0.196
2023-06-02,7203,0.236
2023-06-02,7204,0.803
2023-06-02,7205,0.69
2023-06-02,7206,0.687
2023-06-02,7207,0.192
2023-06-02,7208,0.187
2023-06-02,7209,0.331
2023-06-02,7210,0.075
2023-06-02,7211,0.518
2023-06-02,7212,0.404
2023-06-02,7213,0.186
2023-06-02,7214,0.224
2023-06-02,7215,0.172
2023-06-02,7216,0.362
2023-06-02,7217,0.785
2023-06-02,7218,0.488
2023-06-02,7219,0.259
2023-06-02,7220,0.465
2023-06-02,7221,0.188
2023-06-02,7222,0.442
2023-06-02,7223,0.268
2023-06-02,7224,0.853
2023-06-02,7225,0.482
2023-06-02,7226,0.847
2023-06-02,7227,0.418
2023-06-02,7228,0.196
2023-06-02,7229,0.501
2023-06-02,7230,0.508
2023-06-02,7231,0.65
2023-06-02,7232,0.602
2023-06-02,7233,0.526
2023-06-02,7234,0.094
2023-06-02,7235,0.801
2023-06-02,7236,0.32
2023-06-02,7237,0.697
2023-06-02,7238,0.311
2023-06-02,7239,0.435
2023-06-02,7240,0.103
2023-06-02,7241,0.442
2023-06-02,7242,0.633
2023-06-02,7243,0.362
2023-06-02,7244,0.938
2023-06-02,7245,0.917
2023-06-02,7246,0.838
2023-06-02,7247,0.267
2023-06-02,7248,0.818
2023-06-02,7249,0.313
2023-06-02,7250,0.063
2023-06-02,7251,0.69
2023-06-02,7252,0.614
2023-06-02,7253,0.299
2023-06-02,7254,0.507
2023-06-02,7255,0.361
2023-06-02,7256,0.886
2023-06-02,7257,0.201
2023-06-02,7258,0.038
2023-06-02,7259,0.128
2023-06-02,7260,0.539
2023-06-02,7261,0.075
2023-06-02,7262,0.986
2023-06-02,7263,0.256
2023-06-02,7264,0.597
2023-06-02,7265,0.887
2023-06-02,7266,0.414
2023-06-02,7267,0.73
2023-06-02,7268,0.515
2023-06-02,7269,0.296
2023-06-02,7270,0.005
2023-06-02,7271,0.21
2023-06-02,7272,0.401
2023-06-02,7273,0.393
2023-06-02,7274,0.498
2023-06-02,7275,0.764
2023-06-02,7276,0.945
2023-06-02,7277,0.971
2023-06-02,7278,0.226
2023-06-02,7279,0.771
2023-06-02,7280,0.245
2023-06-02,7281,0.707
2023-06-02,7282,0.826
2023-06-02,7283,0.66
2023-06-02,7284,0.438
2023-06-02,7285,0.713
2023-06-02,7286,0.512
2023-06-02,7287,0.592
2023-06-02,7288,0.023
2023-06-02,7289,0.947
2023-06-02,7290,0.842
2023-06-02,7291,0.807
2023-06-02,7292,0.014
2023-06-02,7293,0.921
2023-06-02,7294,0.947
2023-06-02,7295,0.486
2023-06-02,7296,0.798
2023-06-02,7297,0.583
2023-06-02,7298,0.017
2023-06-02,7299,0.857
2023-06-02,7300,0.396
2023-06-02,7301,0.51
2023-06-02,7302,0.97
2023-06-02,7303,0.857
2023-06-02,7304,0.271
2023-06-02,7305,0.24
2023-06-02,7306,0.957
2023-06-02,7307,0.561
2023-06-02,7308,0.962
2023-06-02,7309,0.643
2023-06-02,7310,0.957
2023-06-02,7311,0.781
2023-06-02,7312,0.361
2023-06-02,7313,0.009
2023-06-02,7314,0.553
2023-06-02,7315,0.88
2023-06-02,7316,0.415
2023-06-02,7317,0.427
2023-06-02,7318,0.371
2023-06-02,7319,0.788
2023-06-02,7320,0.698
2023-06-02,7321,0.259
2023-06-02,7322,0.597
2023-06-02,7323,0.88
2023-06-02,7324,0.535
2023-06-02,7325,0.705
2023-06-02,7326,0.143
2023-06-02,7327,0.426
2023-06-02,7328,0.891
2023-06-02,7329,0.661
2023-06-02,7330,0.478
2023-06-02,7331,0.633
2023-06-02,7332,0.768
2023-06-02,7333,0.158
2023-06-02,7334,0.946
2023-06-02,7335,0.726
2023-06-02,7336,0.526
2023-06-02,7337,0.694
2023-06-02,7338,0.366
2023-06-02,7339,0.595
2023-06-02,7340,0.314
2023-06-02,7341,0.748
2023-06-02,7342,0.426
2023-06-02,7343,0.446
2023-06-02,7344,0.949
2023-06-02,7345,0.48
2023-06-02,7346,0.691
2023-06-02,7347,0.979
2023-06-02,7348,0.127
2023-06-02,7349,0.822
2023-06-02,7350,0.323
2023-06-02,7351,0.596
2023-06-02,7352,0.984
2023-06-02,7353,0.744
2023-06-02,7354,0.626
2023-06-02,7355,0.471
2023-06-02,7356,0.344
2023-06-02,7357,0.546
2023-06-02,7358,0.913
2023-06-02,7359,0.667
2023-06-02,7360,0.738
2023-06-02,7361,0.432
2023-06-02,7362,0.441
2023-06-02,7363,0.079
2023-06-02,7364,0.251
2023-06-02,7365,0.52
2023-06-02,7366,0.712
2023-06-02,7367,0.6
2023-06-02,7368,0.558
2023-06-02,7369,0.111
2023-06-02,7370,0.843
2023-06-02,7371,0.307
2023-06-02,7372,0.824
2023-06-02,7373,0.56
2023-06-02,7374,0.935
2023-06-02,7375,0.826
2023-06-02,7376,0.658
2023-06-02,7377,0.051
2023-06-02,7378,0.781
2023-06-02,7379,0.253
2023-06-02,7380,0.701
2023-06-02,7381,0.029
2023-06-02,7382,0.926
2023-06-02,7383,0.609
2023-06-02,7384,0.814
2023-06-02,7385,0.388
2023-06-02,7386,0.953
2023-06-02,7387,0.95
2023-06-02,7388,0.354
2023-06-02,7389,0.762
2023-06-02,7390,0.184
2023-06-02,7391,0.814
2023-06-02,7392,0.106
2023-06-02,7393,0.264
2023-06-02,7394,0.318
2023-06-02,7395,0.37
2023-06-02,7396,0.967
2023-06-02,7397,0.988
2023-06-02,7398,0.083
2023-06-02,7399,0.127
2023-06-02,7400,0.004
2023-06-02,7401,0.289
2023-06-02,7402,0.106
2023-06-02,7403,0.635
2023-06-02,7404,0.194
2023-06-02,7405,0.695
2023-06-02,7406,0.852
2023-06-02,7407,0.811
2023-06-02,7408,0.144
2023-06-02,7409,0.104
2023-06-02,7410,0.411
2023-06-02,7411,0.742
2023-06-02,7412,0.228
2023-06-02,7413,0.256
2023-06-02,7414,0.17
2023-06-02,7415,0.802
2023-06-02,7416,0.921
2023-06-02,7417,0.073
2023-06-02,7418,0.105
2023-06-02,7419,0.252
2023-06-02,7420,0.271
2023-06-02,7421,0.971
2023-06-02,7422,0.879
2023-06-02,7423,0.595
2023-06-02,7424,0.32
2023-06-02,7425,0.682
2023-06-02,7426,0.726
2023-06-02,7427,0.065
2023-06-02,7428,0.046
2023-06-02,7429,0.556
2023-06-02,7430,0.252
2023-06-02,7431,0.648
2023-06-02,7432,0.887
2023-06-02,7433,0.37
2023-06-02,7434,0.162
2023-06-02,7435,0.621
2023-06-02,7436,0.669
2023-06-02,7437,0.823
2023-06-02,7438,0.157
2023-06-02,7439,0.075
2023-06-02,7440,0.758
2023-06-02,7441,0.93
2023-06-02,7442,0.056
2023-06-02,7443,0.14
2023-06-02,7444,0.982
2023-06-02,7445,0.576
2023-06-02,7446,0.154
2023-06-02,7447,0.189
2023-06-02,7448,0.515
2023-06-02,7449,0.074
2023-06-02,7450,0.671
2023-06-02,7451,0.497
2023-06-02,7452,0.481
2023-06-02,7453,0.284
2023-06-02,7454,0.053
2023-06-02,7455,0.747
2023-06-02,7456,0.333
2023-06-02,7457,0.961
2023-06-02,7458,0.596
2023-06-02,7459,0.168
2023-06-02,7460,0.243
2023-06-02,7461,0.311
2023-06-02,7462,0.321
2023-06-02,7463,0.691
2023-06-02,7464,0.354
2023-06-02,7465,0.835
2023-06-02,7466,0.461
2023-06-02,7467,0.365
2023-06-02,7468,0.819
2023-06-02,7469,0.671
2023-06-02,7470,0.661
2023-06-02,7471,0.319
2023-06-02,7472,0.372
2023-06-02,7473,0.373
2023-06-02,7474,0.959
2023-06-02,7475,0.372
2023-06-02,7476,0.035
2023-06-02,7477,0.09
2023-06-02,7478,0.541
2023-06-02,7479,0.281
2023-06-02,7480,0.463
