date,grid_id,WDP_wind_mean,WDP_vorticity,WDP_shear
2023-06-02,9158,10.75,-12.5653,1.7
2023-06-02,9159,42.17,-2.9394,17.87
2023-06-02,9160,24.77,-2.3987,9.38
2023-06-02,9161,30.78,0.8163,15.67
2023-06-02,9162,32.17,2.4237,24.23
2023-06-02,9163,49.52,10.6686,19.52
2023-06-02,9164,10.77,4.1104,23.19
2023-06-02,9165,21.34,-1.5976,1.83
2023-06-02,9166,45.85,0.7357,29.54
2023-06-02,9167,18.77,4.5311,5.52
2023-06-02,9168,31.52,8.7714,15.5
2023-06-02,9169,21.28,0.2709,5.39
2023-06-02,9170,39.65,3.9744,10.57
2023-06-02,9171,30.92,10.2003,12.79
2023-06-02,9172,7.38,-8.5284,10.78
2023-06-02,9173,35.81,-1.112,12.11
2023-06-02,9174,8.07,-8.1283,5.11
2023-06-02,9175,33.69,10.8512,11.39
2023-06-02,9176,25.54,-7.9442,7.05
2023-06-02,9177,3.84,-6.7556,22.57
2023-06-02,9178,37.69,2.0832,13.35
2023-06-02,9179,2.65,-2.7037,8.93
2023-06-02,9180,32.0,8.6692,5.12
2023-06-02,9181,18.33,-11.598,20.02
2023-06-02,9182,35.19,-0.3496,11.69
2023-06-02,9183,11.78,-1.3386,14.94
2023-06-02,9184,48.66,9.0779,15.59
2023-06-02,9185,4.64,4.4659,17.93
2023-06-02,9186,12.54,-0.7841,11.39
2023-06-02,9187,14.41,2.498,14.38
2023-06-02,9188,26.24,6.3246,4.87
2023-06-02,9189,18.94,8.7036,0.25
2023-06-02,9190,41.13,-5.0814,1.48
2023-06-02,9191,15.11,-8.1229,2.5
2023-06-02,9192,28.86,0.2159,19.73
2023-06-02,9193,23.92,7.8963,11.01
2023-06-02,9194,31.01,-9.4303,28.58
2023-06-02,9195,7.87,-2.7877,9.71
2023-06-02,9196,19.98,12.3207,9.23
2023-06-02,9197,25.79,1.2537,0.02
2023-06-02,9198,42.61,-4.374,17.14
2023-06-02,9199,44.47,-5.2953,12.96
2023-06-02,9200,0.49,-4.3403,8.05
2023-06-02,9201,8.59,-0.0863,13.9
2023-06-02,9202,21.23,-0.191,14.02
2023-06-02,9203,22.24,-2.5645,4.06
2023-06-02,9204,13.66,-4.9114,10.23
2023-06-02,9205,33.2,8.5261,11.16
2023-06-02,9206,12.78,2.4369,29.81
2023-06-02,9207,28.78,3.2715,19.16
2023-06-02,9208,49.52,7.4818,5.05
2023-06-02,9209,7.39,-3.8158,4.36
2023-06-02,9210,29.13,1.1191,20.48
2023-06-02,9211,45.37,-3.4846,21.94
2023-06-02,9212,23.32,0.4114,2.76
2023-06-02,9213,26.95,-2.9351,3.74
2023-06-02,9214,9.24,-7.9859,25.46
2023-06-02,9215,32.96,-3.223,17.55
2023-06-02,9216,49.04,1.6098,11.41
2023-06-02,9217,36.96,5.6933,18.09
2023-06-02,9218,7.55,-3.1902,4.14
2023-06-02,9219,14.74,-4.6461,10.93
2023-06-02,9220,43.27,-5.8611,26.58
2023-06-02,9221,20.78,-2.1406,29.83
2023-06-02,9222,8.76,-1.3449,6.19
2023-06-02,9223,32.51,2.3136,0.56
2023-06-02,9224,31.93,6.4228,27.36
2023-06-02,9225,4.62,-2.3829,0.49
2023-06-02,9226,15.16,-2.8045,1.54
2023-06-02,9227,13.17,2.0378,17.28
2023-06-02,9228,5.42,5.6975,16.75
2023-06-02,9229,32.57,2.5924,7.0
2023-06-02,9230,38.66,2.1765,5.8
2023-06-02,9231,2.76,-4.374,7.25
2023-06-02,9232,45.0,3.587,20.08
2023-06-02,9233,7.84,1.6595,15.46
2023-06-02,9234,9.42,-5.0729,3.44
2023-06-02,9235,47.34,-5.3315,6.59
2023-06-02,9236,31.13,2.235,1.49
2023-06-02,9237,3.55,1.2225,9.89
2023-06-02,9238,45.07,6.0105,16.44
2023-06-02,9239,11.92,4.9863,18.18
2023-06-02,9240,8.8,5.1705,26.72
2023-06-02,9241,28.46,-8.8177,1.11
2023-06-02,9242,11.3,7.3654,25.49
2023-06-02,9243,15.4,2.2639,1.05
2023-06-02,9244,11.62,3.0506,10.81
2023-06-02,9245,18.99,-5.2551,28.02
2023-06-02,9246,4.84,1.0805,14.49
2023-06-02,9247,12.99,4.5404,26.56
2023-06-02,9248,7.42,0.8435,17.33
2023-06-02,9249,14.8,-0.6926,7.36
2023-06-02,9250,30.69,-0.9775,26.54
2023-06-02,9251,21.17,3.568,14.69
2023-06-02,9252,9.04,2.5439,27.33
2023-06-02,9253,35.6,4.4177,9.52
2023-06-02,9254,10.1,-2.4788,13.1
2023-06-02,9255,31.59,-0.8393,17.98
2023-06-02,9256,24.71,-4.3987,17.66
2023-06-02,9257,28.68,5.113,11.6
2023-06-02,9258,45.27,2.3465,0.71
2023-06-02,9259,31.61,5.9536,6.13
2023-06-02,9260,19.23,4.2153,18.06
2023-06-02,9261,18.85,-1.4858,23.99
2023-06-02,9262,9.59,2.7341,21.62
2023-06-02,9263,5.03,-6.8303,21.24
2023-06-02,9264,0.7,-4.247,0.23
2023-06-02,9265,18.87,3.7169,28.32
2023-06-02,9266,18.99,8.58,16.83
2023-06-02,9267,27.6,4.743,18.89
2023-06-02,9268,36.2,-3.8517,3.96
2023-06-02,9269,11.25,3.8931,26.67
2023-06-02,9270,27.39,0.9429,29.09
2023-06-02,9271,19.33,-3.7288,7.45
2023-06-02,9272,45.03,-3.6341,1.53
2023-06-02,9273,9.32,5.9024,28.87
2023-06-02,9274,7.58,2.5762,27.05
2023-06-02,9275,35.03,7.5007,18.64
2023-06-02,9276,27.69,-6.0291,12.64
2023-06-02,9277,19.04,-6.7618,28.46
2023-06-02,9278,0.36,7.9458,15.75
2023-06-02,9279,42.77,1.562,14.59
2023-06-02,9280,31.08,2.0546,26.31
2023-06-02,9281,41.32,1.8062,23.91
2023-06-02,9282,47.66,1.3117,28.54
2023-06-02,9283,28.33,-4.4228,4.79
2023-06-02,9284,19.03,-3.0783,10.06
2023-06-02,9285,46.15,-0.1506,9.61
2023-06-02,9286,44.28,-4.0186,28.3
2023-06-02,9287,20.86,0.1389,21.14
2023-06-02,9288,18.54,10.2711,18.7
2023-06-02,9289,24.38,2.5594,29.25
2023-06-02,9290,23.74,-8.3018,7.46
2023-06-02,9291,14.45,-3.8892,10.9
2023-06-02,9292,42.83,-0.2142,28.4
2023-06-02,9293,41.01,-0.6906,8.01
2023-06-02,9294,37.67,-2.9513,5.38
2023-06-02,9295,38.61,0.448,26.5
2023-06-02,9296,13.77,-7.9102,12.39
2023-06-02,9297,2.57,4.3921,27.03
2023-06-02,9298,48.12,2.2381,16.15
2023-06-02,9299,13.67,1.5254,26.03
2023-06-02,9300,28.06,-5.6761,23.72
2023-06-02,9301,43.66,1.7238,18.46
2023-06-02,9302,36.82,6.8852,17.44
2023-06-02,9303,9.28,1.8671,4.71
2023-06-02,9304,49.85,-10.4921,24.95
2023-06-02,9305,15.37,-7.2206,21.96
2023-06-02,9306,5.4,-0.1259,23.56
2023-06-02,9307,37.23,-0.2753,3.23
2023-06-02,9308,45.81,-7.5066,19.29
2023-06-02,9309,39.01,-6.2784,1.06
2023-06-02,9310,48.82,10.0654,9.75
2023-06-02,9311,9.88,-0.4014,7.86
2023-06-02,9312,15.97,-5.8797,28.72
2023-06-02,9313,49.26,6.4636,18.83
2023-06-02,9314,16.01,-0.0541,6.83
2023-06-02,9315,39.82,-2.9663,24.17
2023-06-02,9316,26.04,-3.0919,13.89
2023-06-02,9317,37.94,-3.683,25.79
2023-06-02,9318,36.46,6.5258,14.63
2023-06-02,9319,35.44,-1.985,25.93
2023-06-02,9320,45.15,-1.5015,15.75
2023-06-02,9321,14.77,8.06,3.1
2023-06-02,9322,11.96,2.4942,19.39
2023-06-02,9323,36.08,-8.542,13.09
2023-06-02,9324,8.28,1.2193,23.04
2023-06-02,9325,17.65,3.2185,7.18
2023-06-02,9326,5.96,4.7836,0.04
2023-06-02,9327,31.24,-6.0177,11.85
2023-06-02,9328,29.39,1.6981,7.15
2023-06-02,9329,1.73,9.2489,7.32
2023-06-02,9330,28.89,1.0177,19.84
2023-06-02,9331,16.52,4.2562,14.34
2023-06-02,9332,22.7,0.6071,4.61
2023-06-02,9333,9.91,7.1812,19.08
2023-06-02,9334,12.67,0.8459,2.36
2023-06-02,9335,46.14,-4.4857,5.09
2023-06-02,9336,11.63,-4.5956,24.01
2023-06-02,9337,34.74,11.8118,5.88
2023-06-02,9338,40.95,0.2193,24.8
2023-06-02,9339,16.09,0.085,20.95
2023-06-02,9340,49.61,9.3839,11.25
2023-06-02,9341,48.6,-3.9412,16.57
2023-06-02,9342,43.2,-4.1639,26.9
2023-06-02,9343,8.77,-4.3452,3.3
2023-06-02,9344,25.59,-10.5868,20.9
2023-06-02,9345,29.31,-1.3417,1.81
2023-06-02,9346,6.85,-2.523,19.98
2023-06-02,9347,0.79,-1.2802,25.34
2023-06-02,9348,33.53,-7.8392,4.97
2023-06-02,9349,11.62,10.917,3.41
2023-06-02,9350,10.72,-5.9865,12.01
2023-06-02,9351,11.06,-3.8849,8.73
2023-06-02,9352,18.98,0.8075,13.63
2023-06-02,9353,37.35,-5.6111,8.0
2023-06-02,9354,38.4,3.3464,26.16
2023-06-02,9355,42.34,-3.6424,3.57
2023-06-02,9356,33.97,-8.8288,28.57
2023-06-02,9357,33.67,1.5763,20.44
2023-06-02,9358,38.82,1.9389,4.51
2023-06-02,9359,42.79,-6.4372,8.82
2023-06-02,9360,17.59,5.1549,22.64
2023-06-02,9361,27.52,3.653,7.16
2023-06-02,9362,30.76,3.1445,27.72
2023-06-02,9363,5.23,-4.7338,20.62
2023-06-02,9364,11.39,-1.2686,19.29
2023-06-02,9365,34.37,7.1143,22.31
2023-06-02,9366,19.45,5.8191,4.54
2023-06-02,9367,9.9,-9.5201,17.05
2023-06-02,9368,22.75,-1.3858,4.2
2023-06-02,9369,45.24,-2.6935,3.19
2023-06-02,9370,43.45,-3.0287,5.6
2023-06-02,9371,24.64,11.9101,19.85
2023-06-02,9372,20.59,-0.1081,3.66
2023-06-02,9373,40.77,2.9673,3.46
2023-06-02,9374,34.49,6.7551,25.53
2023-06-02,9375,11.29,-4.0319,26.2
2023-06-02,9376,36.45,-9.6041,10.91
2023-06-02,9377,17.22,2.57,2.88
2023-06-02,9378,49.0,-9.1246,20.89
2023-06-02,9379,42.03,4.1708,3.95
2023-06-02,9380,14.36,-5.9854,26.31
2023-06-02,9381,25.68,-0.4832,28.64
2023-06-02,9382,39.66,2.5116,5.43
2023-06-02,9383,28.27,2.7607,16.3
2023-06-02,9384,23.16,0.687,13.36
2023-06-02,9385,48.7,0.8667,10.1
2023-06-02,9386,15.21,-9.4329,29.55
2023-06-02,9387,9.31,-5.2375,16.4
2023-06-02,9388,39.0,-6.1865,29.03
2023-06-02,9389,35.62,9.3464,13.87
2023-06-02,9390,19.83,-1.087,17.51
2023-06-02,9391,8.11,-7.8795,8.93
2023-06-02,9392,38.2,2.0887,28.71
2023-06-02,9393,25.16,-2.8688,6.33
2023-06-02,9394,33.92,4.0387,29.02
2023-06-02,9395,37.12,5.9751,6.09
2023-06-02,9396,10.22,-3.3589,15.8
2023-06-02,9397,17.57,1.4148,25.39
2023-06-02,9398,11.31,-7.4314,20.27
2023-06-02,9399,40.14,-2.2376,1.32
2023-06-02,9400,27.64,-5.4348,7.08
2023-06-02,9401,4.98,6.5818,1.28
2023-06-02,9402,43.89,2.2348,23.85
2023-06-02,9403,30.75,-7.7084,14.15
2023-06-02,9404,12.78,1.8556,19.4
2023-06-02,9405,16.63,-2.8736,13.45
2023-06-02,9406,45.65,-0.2581,11.36
2023-06-02,9407,2.42,-6.8666,8.59
2023-06-02,9408,47.17,-3.0898,28.8
2023-06-02,9409,16.01,6.3683,6.77
2023-06-02,9410,20.42,-6.5466,4.54
2023-06-02,9411,2.74,-1.5205,16.41
2023-06-02,9412,6.56,7.2471,25.01
2023-06-02,9413,37.86,-0.847,2.86
2023-06-02,9414,21.96,-2.1233,16.83
2023-06-02,9415,32.76,-4.4079,1.82
2023-06-02,9416,16.88,1.8701,8.24
2023-06-02,9417,46.94,-7.4268,11.0
2023-06-02,9418,43.7,3.9694,23.28
2023-06-02,9419,23.36,0.5651,9.31
2023-06-02,9420,34.54,-8.2016,19.55
2023-06-02,9421,29.67,-0.0266,8.49
2023-06-02,9422,8.37,-6.2589,4.73
2023-06-02,9423,43.26,-2.1386,7.3
2023-06-02,9424,23.99,-1.971,7.08
2023-06-02,9425,11.76,-4.8872,24.78
2023-06-02,9426,0.82,-1.2033,13.05
2023-06-02,9427,21.45,6.5813,26.49
2023-06-02,9428,31.84,-3.1937,14.38
2023-06-02,9429,5.01,-2.9102,25.05
2023-06-02,9430,41.19,1.8251,21.98
2023-06-02,9431,10.31,0.9894,18.15
2023-06-02,9432,45.01,5.1172,10.82
2023-06-02,9433,34.37,-1.0457,9.14
2023-06-02,9434,2.41,-3.1816,2.63
2023-06-02,9435,49.76,-0.4376,16.9
2023-06-02,9436,45.08,7.1328,24.41
2023-06-02,9437,34.69,-0.6653,17.89
2023-06-02,9438,11.05,-8.4627,9.64
2023-06-02,9439,2.36,-5.0237,1.37
2023-06-02,9440,4.83,-2.4785,14.0
2023-06-02,9441,42.2,7.2555,7.82
2023-06-02,9442,18.0,-4.33,0.01
2023-06-02,9443,29.33,3.7729,2.8
2023-06-02,9444,28.34,6.6587,17.19
2023-06-02,9445,41.73,-0.1757,8.87
2023-06-02,9446,12.64,1.3333,5.2
2023-06-02,9447,30.39,-12.1591,16.29
2023-06-02,9448,36.18,4.2682,29.67
2023-06-02,9449,13.68,-3.0601,0.42
2023-06-02,9450,10.57,-0.1735,21.57
2023-06-02,9451,28.96,17.9036,18.63
2023-06-02,9452,44.95,-3.3927,8.37
2023-06-02,9453,33.44,-2.5665,28.06
2023-06-02,9454,25.18,-1.1526,17.71
2023-06-02,9455,3.28,0.2495,22.18
2023-06-02,9456,20.66,2.6174,28.65
2023-06-02,9457,37.8,-5.2558,1.92
2023-06-02,9458,2.84,-9.024,8.23
2023-06-02,9459,0.81,1.7071,12.09
2023-06-02,9460,7.3,6.9876,1.25
2023-06-02,9461,19.35,1.0576,7.61
2023-06-02,9462,43.19,-2.5488,15.32
2023-06-02,9463,13.02,-3.9379,9.11
2023-06-02,9464,22.55,-0.0535,26.62
2023-06-02,9465,45.5,-1.4503,12.45
2023-06-02,9466,48.8,-0.2717,22.54
2023-06-02,9467,38.58,-1.8685,17.14
2023-06-02,9468,42.96,2.8037,15.75
2023-06-02,9469,26.8,7.8701,24.36
2023-06-02,9470,38.19,-0.9747,16.38
2023-06-02,9471,45.07,-5.2443,5.9
2023-06-02,9472,34.08,2.1204,24.11
2023-06-02,9473,19.49,0.4191,0.29
2023-06-02,9474,2.38,3.1185,22.99
2023-06-02,9475,12.67,-12.2819,16.64
2023-06-02,9476,19.4,5.0016,22.64
2023-06-02,9477,25.91,-6.4308,23.65
2023-06-02,9478,40.3,2.6069,9.25
2023-06-02,9479,27.47,1.3336,23.06
2023-06-02,9480,12.73,0.4798,18.72
2023-06-02,9481,24.57,4.4731,5.42
2023-06-02,9482,49.05,6.0909,10.28
2023-06-02,9483,9.41,1.3722,3.49
2023-06-02,9484,18.37,-4.5031,24.62
2023-06-02,9485,25.35,-9.2548,28.26
2023-06-02,9486,3.38,-4.0234,25.14
2023-06-02,9487,36.14,2.927,13.84
2023-06-02,9488,2.43,-4.6618,20.68
2023-06-02,9489,29.94,-0.227,27.74
2023-06-02,9490,42.67,0.2614,4.41
2023-06-02,9491,36.42,-2.7247,1.17
2023-06-02,9492,16.01,7.126,27.59
2023-06-02,9493,48.94,0.5689,27.63
2023-06-02,9494,29.35,-2.3238,7.21
2023-06-02,9495,40.58,3.3458,3.19
2023-06-02,9496,14.89,-2.4055,25.16
2023-06-02,9497,40.35,7.9863,4.46
2023-06-02,9498,2.8,-5.7784,10.47
2023-06-02,9499,29.92,1.231,23.46
2023-06-02,9500,22.41,0.8655,26.44
2023-06-02,9501,14.38,-1.9269,29.31
2023-06-02,9502,4.88,-8.0667,3.94
2023-06-02,9503,27.28,1.8113,17.25
2023-06-02,9504,30.38,0.0771,29.48
2023-06-02,9505,23.39,4.0924,4.08
2023-06-02,9506,35.44,8.2398,25.01
2023-06-02,9507,2.51,5.8606,23.42
2023-06-02,9508,28.76,0.9993,25.16
2023-06-02,9509,25.67,-1.3942,28.89
2023-06-02,9510,10.91,-1.4594,17.6
2023-06-02,9511,32.54,2.505,27.14
2023-06-02,9512,45.8,5.2923,14.52
2023-06-02,9513,4.44,-2.0416,29.66
2023-06-02,9514,14.27,0.3571,0.81
2023-06-02,9515,23.27,-0.4753,14.0
2023-06-02,9516,16.82,2.9125,14.43
2023-06-02,9517,3.02,-9.357,10.39
2023-06-02,9518,39.28,-2.2663,29.88
2023-06-02,9519,39.79,-4.2645,13.33
2023-06-02,9520,45.05,-1.7725,21.2
2023-06-02,9521,5.63,7.9914,9.72
2023-06-02,9522,42.0,-1.2031,2.39
2023-06-02,9523,45.37,2.8339,13.8
2023-06-02,9524,6.68,0.7084,10.25
2023-06-02,9525,42.53,4.428,0.07
2023-06-02,9526,7.79,-1.9689,6.88
2023-06-02,9527,30.94,2.4829,6.9
2023-06-02,9528,15.71,-8.2672,9.59
2023-06-02,9529,43.56,4.4479,9.86
2023-06-02,9530,42.38,3.1654,11.48
2023-06-02,9531,47.27,5.5723,25.97
2023-06-02,9532,8.36,-2.3632,18.15
2023-06-02,9533,36.77,-0.882,9.64
2023-06-02,9534,36.32,1.6628,0.9
2023-06-02,9535,37.03,5.5245,9.35
2023-06-02,9536,5.2,9.8799,12.81
2023-06-02,9537,1.58,-0.0631,10.57
2023-06-02,9538,22.81,-9.294,16.4
2023-06-02,9539,39.81,-5.3514,29.56
2023-06-02,9540,24.94,0.6755,19.75
2023-06-02,9541,9.6,5.6205,11.75
2023-06-02,9542,26.66,-6.6917,13.52
2023-06-02,9543,6.49,2.0665,27.37
2023-06-02,9544,30.11,7.3126,0.57
2023-06-02,9545,24.85,-0.5668,9.43
2023-06-02,9546,17.73,-2.7746,7.27
2023-06-02,9547,23.54,0.4163,23.26
2023-06-02,9548,18.47,1.4858,11.5
2023-06-02,9549,26.88,-3.5732,10.9
2023-06-02,9550,28.03,6.6179,2.26
2023-06-02,9551,40.92,-7.3291,16.53
2023-06-02,9552,13.08,1.4264,0.71
2023-06-02,9553,1.56,-4.6905,13.68
2023-06-02,9554,12.69,-0.2991,18.73
2023-06-02,9555,11.0,0.8862,10.66
2023-06-02,9556,23.27,-2.1128,17.23
2023-06-02,9557,3.77,4.0348,29.63
2023-06-02,9558,16.6,-2.7663,5.96
2023-06-02,9559,18.56,6.9999,13.64
2023-06-02,9560,8.69,5.0376,6.59
2023-06-02,9561,8.22,-0.8432,1.11
2023-06-02,9562,33.38,-0.6971,10.04
2023-06-02,9563,22.58,-0.6826,10.75
2023-06-02,9564,33.15,5.1773,18.71
2023-06-02,9565,44.66,0.1894,3.62
2023-06-02,9566,4.23,-3.4227,16.3
2023-06-02,9567,34.85,-2.0579,18.56
2023-06-02,9568,8.81,2.2515,11.55
2023-06-02,9569,41.95,2.9397,1.18
2023-06-02,9570,7.19,-0.7768,21.3
2023-06-02,9571,7.38,-1.6901,10.46
2023-06-02,9572,5.01,-1.4827,17.16
2023-06-02,9573,44.58,-5.032,14.28
2023-06-02,9574,6.89,1.7183,24.68
2023-06-02,9575,26.52,-1.8117,18.83
2023-06-02,9576,24.4,-8.3792,12.02
2023-06-02,9577,16.57,-1.6587,11.94
2023-06-02,9578,41.37,-2.9773,2.08
2023-06-02,9579,41.39,-1.8937,29.19
2023-06-02,9580,15.37,-4.1199,5.92
2023-06-02,9581,29.5,-10.4397,14.06
2023-06-02,9582,26.32,-4.2729,14.99
2023-06-02,9583,10.71,-2.2149,21.15
2023-06-02,9584,36.64,-2.9462,25.99
2023-06-02,9585,12.97,-4.8393,11.74
2023-06-02,9586,49.4,-3.9026,24.98
2023-06-02,9587,25.49,-7.1707,24.92
2023-06-02,9588,16.42,7.008,8.34
2023-06-02,9589,46.02,1.666,5.85
2023-06-02,9590,11.77,10.2596,14.28
2023-06-02,9591,2.73,-1.6897,4.25
2023-06-02,9592,47.17,-8.9605,20.78
2023-06-02,9593,33.35,-1.4287,7.95
2023-06-02,9594,44.14,5.6331,14.4
2023-06-02,9595,46.89,2.6173,5.03
2023-06-02,9596,38.58,0.4157,1.2
2023-06-02,9597,47.55,4.1646,1.59
2023-06-02,9598,28.91,0.6852,22.1
2023-06-02,9599,30.73,-7.0837,22.64
2023-06-02,9600,48.81,1.0977,12.51
2023-06-02,9601,46.49,-1.6089,7.28
2023-06-02,9602,11.99,0.6146,26.61
2023-06-02,9603,18.12,5.9403,26.69
2023-06-02,9604,46.48,-0.9608,7.04
2023-06-02,9605,33.83,3.8601,18.34
2023-06-02,9606,43.18,3.0401,23.84
2023-06-02,9607,45.64,-4.5382,3.27
2023-06-02,9608,5.77,-1.5722,11.12
2023-06-02,9609,47.37,8.0801,20.31
2023-06-02,9610,24.9,0.5047,19.13
2023-06-02,9611,4.45,1.5057,0.34
2023-06-02,9612,42.28,11.0539,24.98
2023-06-02,9613,18.43,-3.6319,3.32
2023-06-02,9614,25.28,3.8134,5.11
2023-06-02,9615,0.63,7.6158,28.78
2023-06-02,9616,45.31,-0.1788,10.41
2023-06-02,9617,17.23,8.1263,20.51
2023-06-02,9618,38.11,-4.4907,7.82
2023-06-02,9619,48.95,-12.5511,9.31
2023-06-02,9620,14.02,-6.0095,22.13
2023-06-02,9621,6.51,-4.4851,21.23
2023-06-02,9622,5.57,-6.4654,28.43
2023-06-02,9623,10.99,4.5322,15.84
2023-06-02,9624,36.01,-0.1364,20.33
2023-06-02,9625,18.52,4.774,10.3
2023-06-02,9626,24.02,3.3004,18.94
2023-06-02,9627,49.69,6.4775,3.53
2023-06-02,9628,8.09,-7.3093,23.62
2023-06-02,9629,23.25,-5.1782,10.07
2023-06-02,9630,49.12,-7.2411,10.91
2023-06-02,9631,27.46,1.4444,5.97
2023-06-02,9632,26.19,2.679,11.36
2023-06-02,9633,44.39,7.9186,20.96
2023-06-02,9634,47.22,7.5264,26.64
2023-06-02,9635,42.65,-4.6364,8.88
2023-06-02,9636,24.44,-1.0292,5.33
2023-06-02,9637,33.11,-3.0732,5.36
2023-06-02,9638,48.64,-3.2533,26.01
2023-06-02,9639,44.67,0.245,26.87
2023-06-02,9640,33.32,13.1983,2.62
2023-06-02,9641,26.48,5.4994,20.0
2023-06-02,9642,37.35,4.9889,6.75
2023-06-02,9643,19.57,-0.7126,27.3
2023-06-02,9644,32.42,3.8265,2.82
2023-06-02,9645,29.94,5.3891,13.82
2023-06-02,9646,36.82,0.1131,3.75
2023-06-02,9647,21.31,-11.3525,26.96
2023-06-02,9648,22.83,4.2549,23.07
2023-06-02,9649,42.12,2.5853,7.19
2023-06-02,9650,40.53,0.716,11.96
2023-06-02,9651,21.7,-0.2962,11.59
2023-06-02,9652,6.18,-1.2125,6.56
2023-06-02,9653,26.28,7.7061,28.7
2023-06-02,9654,42.93,1.6498,22.97
2023-06-02,9655,30.02,-2.6804,10.69
2023-06-02,9656,30.69,-1.6214,6.27
2023-06-02,9657,6.69,1.8931,20.5
2023-06-02,9658,2.36,-2.4843,16.47
2023-06-02,9659,25.42,0.2818,13.49
2023-06-02,9660,33.61,-1.3215,19.83
2023-06-02,9661,29.69,-3.5337,25.92
2023-06-02,9662,2.91,0.3979,17.04
2023-06-02,9663,41.85,-4.1245,5.25
2023-06-02,9664,4.9,-8.7307,25.18
2023-06-02,9665,36.74,-1.1218,17.62
2023-06-02,9666,18.88,-7.1158,3.53
2023-06-02,9667,43.33,-2.6521,26.22
2023-06-02,9668,5.66,5.5565,0.38
2023-06-02,9669,2.34,-8.6188,18.23
2023-06-02,9670,5.96,2.3183,26.63
2023-06-02,9671,32.1,1.0863,23.03
2023-06-02,9672,40.93,0.9149,17.09
2023-06-02,9673,1.94,1.6155,21.92
2023-06-02,9674,44.57,7.7811,6.66
2023-06-02,9675,6.09,7.8254,24.21
2023-06-02,9676,21.53,5.0546,11.14
2023-06-02,9677,47.28,6.0455,1.06
2023-06-02,9678,44.86,-6.8805,5.46
2023-06-02,9679,28.13,5.5479,26.38
2023-06-02,9680,14.0,-1.5273,6.39
2023-06-02,9681,6.86,2.5752,24.92
2023-06-02,9682,0.32,0.7044,17.3
2023-06-02,9683,49.19,5.8737,2.45
2023-06-02,9684,1.38,4.6387,16.62
2023-06-02,9685,46.1,0.365,25.38
2023-06-02,9686,0.17,-2.7936,21.61
2023-06-02,9687,46.42,6.5542,18.29
2023-06-02,9688,2.88,2.4259,5.08
2023-06-02,9689,21.79,9.1656,9.23
2023-06-02,9690,43.7,2.5895,21.22
2023-06-02,9691,9.58,-1.5333,18.12
2023-06-02,9692,34.88,3.1986,15.62
2023-06-02,9693,26.88,-3.659,2.37
2023-06-02,9694,26.96,-2.8393,11.04
2023-06-02,9695,39.73,-2.4636,5.2
2023-06-02,9696,34.76,14.6805,15.95
2023-06-02,9697,12.84,-10.6774,22.33
2023-06-02,9698,40.77,2.3083,24.98
2023-06-02,9699,31.98,-2.4572,24.75
2023-06-02,9700,45.47,-2.5646,13.18
2023-06-02,9701,7.04,2.305,29.56
2023-06-02,9702,7.56,6.2958,6.9
2023-06-02,9703,48.24,-2.3556,6.73
2023-06-02,9704,0.45,2.2959,28.91
2023-06-02,9705,28.44,0.2279,4.51
2023-06-02,9706,26.06,3.9982,17.94
2023-06-02,9707,32.08,-2.5751,25.92
2023-06-02,9708,44.13,-4.7262,5.98
2023-06-02,9709,8.64,-3.8994,8.92
2023-06-02,9710,46.27,-3.3878,16.26
2023-06-02,9711,25.21,3.0181,19.85
2023-06-02,9712,28.62,5.1723,4.99
2023-06-02,9713,43.67,-2.1765,26.88
2023-06-02,9714,14.59,-4.204,23.07
2023-06-02,9715,30.61,0.2464,2.75
2023-06-02,9716,43.86,-8.5466,5.64
2023-06-02,9717,37.82,-2.0049,13.45
2023-06-02,9718,49.09,2.1749,28.28
2023-06-02,9719,27.39,1.3262,13.96
2023-06-02,9720,15.78,-9.0173,13.8
2023-06-02,9721,30.24,5.6248,26.9
2023-06-02,9722,40.85,-2.2089,7.61
2023-06-02,9723,48.22,5.7392,22.9
2023-06-02,9724,14.23,0.7652,21.0
2023-06-02,9725,24.02,-3.9839,14.68
2023-06-02,9726,46.73,-5.7155,7.1
2023-06-02,9727,48.6,-2.3973,24.58
2023-06-02,9728,34.83,1.4219,3.92
2023-06-02,9729,10.38,-11.3311,22.87
2023-06-02,9730,20.32,4.6821,5.76
2023-06-02,9731,41.86,7.9805,19.96
2023-06-02,9732,21.01,0.151,3.55
2023-06-02,9733,18.14,-3.4268,22.53
2023-06-02,9734,28.43,-13.7692,28.38
2023-06-02,9735,0.8,-1.3758,0.24
2023-06-02,9736,28.93,0.2078,1.87
2023-06-02,9737,35.79,-12.6838,27.54
2023-06-02,9738,9.71,5.7568,23.49
2023-06-02,9739,25.3,4.903,10.21
2023-06-02,9740,49.04,3.1404,27.71
2023-06-02,9741,5.15,4.1165,20.25
2023-06-02,9742,46.56,-8.4313,25.36
2023-06-02,9743,46.3,3.4329,24.76
2023-06-02,9744,5.55,-9.1403,28.13
2023-06-02,9745,25.28,-3.3707,16.85
2023-06-02,9746,31.61,-5.9152,5.37
2023-06-02,9747,6.54,-3.8049,26.46
2023-06-02,9748,14.38,6.1883,29.34
2023-06-02,9749,17.32,4.0752,6.14
2023-06-02,9750,5.28,-1.0578,23.25
2023-06-02,9751,32.21,-7.3378,26.03
2023-06-02,9752,11.2,2.5877,24.13
2023-06-02,9753,32.0,2.5161,13.26
